FID,cd_recorte,quadro,cd_mun,nm_mun,id
qg_2022_030_munic.4593,03014210001,030,4210001,Luiz Alves,4593
qg_2022_030_munic.4594,03014210035,030,4210035,Luzerna,4594
qg_2022_030_munic.4595,03014210050,030,4210050,Macieira,4595
qg_2022_030_munic.4596,03014210100,030,4210100,Mafra,4596
qg_2022_030_munic.4597,03014210209,030,4210209,Major Gercino,4597
qg_2022_030_munic.4598,03014210308,030,4210308,Major Vieira,4598
qg_2022_030_munic.4599,03014210407,030,4210407,Maracajá,4599
qg_2022_030_munic.4600,03014210506,030,4210506,Maravilha,4600
qg_2022_030_munic.4601,03014210555,030,4210555,Marema,4601
qg_2022_030_munic.4602,03014210605,030,4210605,Massaranduba,4602
qg_2022_030_munic.4603,03014210704,030,4210704,Matos Costa,4603
qg_2022_030_munic.4604,03014127304,030,4127304,Terra Rica,4604
qg_2022_030_munic.4605,03014210803,030,4210803,Meleiro,4605
qg_2022_030_munic.4606,03014210852,030,4210852,Mirim Doce,4606
qg_2022_030_munic.4607,03014210902,030,4210902,Modelo,4607
qg_2022_030_munic.4608,03014211009,030,4211009,Mondaí,4608
qg_2022_030_munic.4609,03014211058,030,4211058,Monte Carlo,4609
qg_2022_030_munic.4610,03014211108,030,4211108,Monte Castelo,4610
qg_2022_030_munic.4611,03014211207,030,4211207,Morro da Fumaça,4611
qg_2022_030_munic.4612,03014211256,030,4211256,Morro Grande,4612
qg_2022_030_munic.4613,03014211306,030,4211306,Navegantes,4613
qg_2022_030_munic.4614,03014211405,030,4211405,Nova Erechim,4614
qg_2022_030_munic.4615,03014211454,030,4211454,Nova Itaberaba,4615
qg_2022_030_munic.4616,03014211504,030,4211504,Nova Trento,4616
qg_2022_030_munic.4617,03014211603,030,4211603,Nova Veneza,4617
qg_2022_030_munic.4618,03014211652,030,4211652,Novo Horizonte,4618
qg_2022_030_munic.4619,03014211702,030,4211702,Orleans,4619
qg_2022_030_munic.4620,03014211751,030,4211751,Otacílio Costa,4620
qg_2022_030_munic.4621,03014211801,030,4211801,Ouro,4621
qg_2022_030_munic.4622,03014211850,030,4211850,Ouro Verde,4622
qg_2022_030_munic.4623,03014211876,030,4211876,Paial,4623
qg_2022_030_munic.4624,03014211892,030,4211892,Painel,4624
qg_2022_030_munic.4625,03014211900,030,4211900,Palhoça,4625
qg_2022_030_munic.4626,03014212007,030,4212007,Palma Sola,4626
qg_2022_030_munic.4627,03014212056,030,4212056,Palmeira,4627
qg_2022_030_munic.4628,03014127957,030,4127957,Tupãssi,4628
qg_2022_030_munic.4629,03014127965,030,4127965,Turvo,4629
qg_2022_030_munic.4630,03014128005,030,4128005,Ubiratã,4630
qg_2022_030_munic.4631,03014128104,030,4128104,Umuarama,4631
qg_2022_030_munic.4632,03014128203,030,4128203,União da Vitória,4632
qg_2022_030_munic.4633,03014212106,030,4212106,Palmitos,4633
qg_2022_030_munic.4634,03014212205,030,4212205,Papanduva,4634
qg_2022_030_munic.4635,03014212239,030,4212239,Paraíso,4635
qg_2022_030_munic.4636,03014212254,030,4212254,Passo de Torres,4636
qg_2022_030_munic.4637,03014212270,030,4212270,Passos Maia,4637
qg_2022_030_munic.4638,03014212304,030,4212304,Paulo Lopes,4638
qg_2022_030_munic.4639,03014212403,030,4212403,Pedras Grandes,4639
qg_2022_030_munic.4640,03014212502,030,4212502,Penha,4640
qg_2022_030_munic.4641,03014212601,030,4212601,Peritiba,4641
qg_2022_030_munic.4642,03014212650,030,4212650,Pescaria Brava,4642
qg_2022_030_munic.4643,03014212700,030,4212700,Petrolândia,4643
qg_2022_030_munic.4644,03014212809,030,4212809,Balneário Piçarras,4644
qg_2022_030_munic.4645,03014212908,030,4212908,Pinhalzinho,4645
qg_2022_030_munic.4646,03014213005,030,4213005,Pinheiro Preto,4646
qg_2022_030_munic.4647,03014213104,030,4213104,Piratuba,4647
qg_2022_030_munic.4648,03014213153,030,4213153,Planalto Alegre,4648
qg_2022_030_munic.4649,03014213203,030,4213203,Pomerode,4649
qg_2022_030_munic.4650,03014213302,030,4213302,Ponte Alta,4650
qg_2022_030_munic.4651,03014213351,030,4213351,Ponte Alta do Norte,4651
qg_2022_030_munic.4652,03014213401,030,4213401,Ponte Serrada,4652
qg_2022_030_munic.4653,03014213500,030,4213500,Porto Belo,4653
qg_2022_030_munic.4654,03014213609,030,4213609,Porto União,4654
qg_2022_030_munic.4655,03014213708,030,4213708,Pouso Redondo,4655
qg_2022_030_munic.4656,03014213807,030,4213807,Praia Grande,4656
qg_2022_030_munic.4657,03014213906,030,4213906,Presidente Castello Branco,4657
qg_2022_030_munic.4658,03014214003,030,4214003,Presidente Getúlio,4658
qg_2022_030_munic.4659,03014214102,030,4214102,Presidente Nereu,4659
qg_2022_030_munic.4660,03014214151,030,4214151,Princesa,4660
qg_2022_030_munic.4661,03014214201,030,4214201,Quilombo,4661
qg_2022_030_munic.4662,03014214300,030,4214300,Rancho Queimado,4662
qg_2022_030_munic.4663,03014214409,030,4214409,Rio das Antas,4663
qg_2022_030_munic.4664,03014214508,030,4214508,Rio do Campo,4664
qg_2022_030_munic.4665,03014214607,030,4214607,Rio do Oeste,4665
qg_2022_030_munic.4666,03014128302,030,4128302,Uniflor,4666
qg_2022_030_munic.4667,03014214706,030,4214706,Rio dos Cedros,4667
qg_2022_030_munic.4668,03014214805,030,4214805,Rio do Sul,4668
qg_2022_030_munic.4669,03014214904,030,4214904,Rio Fortuna,4669
qg_2022_030_munic.4670,03014215000,030,4215000,Rio Negrinho,4670
qg_2022_030_munic.4671,03014215059,030,4215059,Rio Rufino,4671
qg_2022_030_munic.4672,03014215075,030,4215075,Riqueza,4672
qg_2022_030_munic.4673,03014215109,030,4215109,Rodeio,4673
qg_2022_030_munic.4674,03014215208,030,4215208,Romelândia,4674
qg_2022_030_munic.4675,03014215307,030,4215307,Salete,4675
qg_2022_030_munic.4676,03014215356,030,4215356,Saltinho,4676
qg_2022_030_munic.4677,03014215406,030,4215406,Salto Veloso,4677
qg_2022_030_munic.4678,03014215455,030,4215455,Sangão,4678
qg_2022_030_munic.4679,03014215505,030,4215505,Santa Cecília,4679
qg_2022_030_munic.4680,03014215554,030,4215554,Santa Helena,4680
qg_2022_030_munic.4681,03014215604,030,4215604,Santa Rosa de Lima,4681
qg_2022_030_munic.4682,03014215653,030,4215653,Santa Rosa do Sul,4682
qg_2022_030_munic.4683,03014215679,030,4215679,Santa Terezinha,4683
qg_2022_030_munic.4684,03014215687,030,4215687,Santa Terezinha do Progresso,4684
qg_2022_030_munic.4685,03014215695,030,4215695,Santiago do Sul,4685
qg_2022_030_munic.4686,03014215703,030,4215703,Santo Amaro da Imperatriz,4686
qg_2022_030_munic.4687,03014215752,030,4215752,São Bernardino,4687
qg_2022_030_munic.4688,03014215802,030,4215802,São Bento do Sul,4688
qg_2022_030_munic.4689,03014215901,030,4215901,São Bonifácio,4689
qg_2022_030_munic.4690,03014216008,030,4216008,São Carlos,4690
qg_2022_030_munic.4691,03014216057,030,4216057,São Cristóvão do Sul,4691
qg_2022_030_munic.4692,03014216107,030,4216107,São Domingos,4692
qg_2022_030_munic.4693,03014216206,030,4216206,São Francisco do Sul,4693
qg_2022_030_munic.4694,03014216255,030,4216255,São João do Oeste,4694
qg_2022_030_munic.4695,03014216305,030,4216305,São João Batista,4695
qg_2022_030_munic.4696,03014128401,030,4128401,Uraí,4696
qg_2022_030_munic.4697,03014216354,030,4216354,São João do Itaperiú,4697
qg_2022_030_munic.4698,03014216404,030,4216404,São João do Sul,4698
qg_2022_030_munic.4699,03014216503,030,4216503,São Joaquim,4699
qg_2022_030_munic.4700,03014216602,030,4216602,São José,4700
qg_2022_030_munic.4701,03014216701,030,4216701,São José do Cedro,4701
qg_2022_030_munic.4702,03014216800,030,4216800,São José do Cerrito,4702
qg_2022_030_munic.4703,03014216909,030,4216909,São Lourenço do Oeste,4703
qg_2022_030_munic.4704,03014217006,030,4217006,São Ludgero,4704
qg_2022_030_munic.4705,03014217105,030,4217105,São Martinho,4705
qg_2022_030_munic.4706,03014217154,030,4217154,São Miguel da Boa Vista,4706
qg_2022_030_munic.4707,03014217204,030,4217204,São Miguel do Oeste,4707
qg_2022_030_munic.4708,03014128500,030,4128500,Wenceslau Braz,4708
qg_2022_030_munic.4709,03014128559,030,4128559,Vera Cruz do Oeste,4709
qg_2022_030_munic.4710,03014128609,030,4128609,Verê,4710
qg_2022_030_munic.4711,03014128625,030,4128625,Alto Paraíso,4711
qg_2022_030_munic.4712,03014128633,030,4128633,Doutor Ulysses,4712
qg_2022_030_munic.4713,03014128658,030,4128658,Virmond,4713
qg_2022_030_munic.4714,03014128708,030,4128708,Vitorino,4714
qg_2022_030_munic.4715,03014128807,030,4128807,Xambrê,4715
qg_2022_030_munic.4716,03014200051,030,4200051,Abdon Batista,4716
qg_2022_030_munic.4717,03014200101,030,4200101,Abelardo Luz,4717
qg_2022_030_munic.4718,03014200200,030,4200200,Agrolândia,4718
qg_2022_030_munic.4719,03014200309,030,4200309,Agronômica,4719
qg_2022_030_munic.4720,03014200408,030,4200408,Água Doce,4720
qg_2022_030_munic.4721,03014200507,030,4200507,Águas de Chapecó,4721
qg_2022_030_munic.4722,03014200556,030,4200556,Águas Frias,4722
qg_2022_030_munic.4723,03014200606,030,4200606,Águas Mornas,4723
qg_2022_030_munic.4724,03014200705,030,4200705,Alfredo Wagner,4724
qg_2022_030_munic.4725,03014200754,030,4200754,Alto Bela Vista,4725
qg_2022_030_munic.4726,03014200804,030,4200804,Anchieta,4726
qg_2022_030_munic.4727,03014200903,030,4200903,Angelina,4727
qg_2022_030_munic.4728,03014201000,030,4201000,Anita Garibaldi,4728
qg_2022_030_munic.4729,03014201109,030,4201109,Anitápolis,4729
qg_2022_030_munic.4730,03014201208,030,4201208,Antônio Carlos,4730
qg_2022_030_munic.4731,03014300851,030,4300851,Arambaré,4731
qg_2022_030_munic.4732,03014300877,030,4300877,Araricá,4732
qg_2022_030_munic.4733,03014300901,030,4300901,Aratiba,4733
qg_2022_030_munic.4734,03014309407,030,4309407,Guaporé,4734
qg_2022_030_munic.4735,03014301008,030,4301008,Arroio do Meio,4735
qg_2022_030_munic.4736,03014301057,030,4301057,Arroio do Sal,4736
qg_2022_030_munic.4737,03014301073,030,4301073,Arroio do Padre,4737
qg_2022_030_munic.4738,03014301636,030,4301636,Balneário Pinhal,4738
qg_2022_030_munic.4739,03014301651,030,4301651,Barão,4739
qg_2022_030_munic.4740,03014309506,030,4309506,Guarani das Missões,4740
qg_2022_030_munic.4741,03014309555,030,4309555,Harmonia,4741
qg_2022_030_munic.4742,03014301701,030,4301701,Barão de Cotegipe,4742
qg_2022_030_munic.4743,03014301750,030,4301750,Barão do Triunfo,4743
qg_2022_030_munic.4744,03014301800,030,4301800,Barracão,4744
qg_2022_030_munic.4745,03015005202,030,5005202,Ladário,4745
qg_2022_030_munic.4746,03014301859,030,4301859,Barra do Guarita,4746
qg_2022_030_munic.4747,03014301875,030,4301875,Barra do Quaraí,4747
qg_2022_030_munic.4748,03014301909,030,4301909,Barra do Ribeiro,4748
qg_2022_030_munic.4749,03014301925,030,4301925,Barra do Rio Azul,4749
qg_2022_030_munic.4750,03014301958,030,4301958,Barra Funda,4750
qg_2022_030_munic.4751,03014302006,030,4302006,Barros Cassal,4751
qg_2022_030_munic.4752,03014302055,030,4302055,Benjamin Constant do Sul,4752
qg_2022_030_munic.4753,03014302105,030,4302105,Bento Gonçalves,4753
qg_2022_030_munic.4754,03014302154,030,4302154,Boa Vista das Missões,4754
qg_2022_030_munic.4755,03014302204,030,4302204,Boa Vista do Buricá,4755
qg_2022_030_munic.4756,03014302220,030,4302220,Boa Vista do Cadeado,4756
qg_2022_030_munic.4757,03014302238,030,4302238,Boa Vista do Incra,4757
qg_2022_030_munic.4758,03015005251,030,5005251,Laguna Carapã,4758
qg_2022_030_munic.4759,03015005400,030,5005400,Maracaju,4759
qg_2022_030_munic.4760,03015005608,030,5005608,Miranda,4760
qg_2022_030_munic.4761,03015005681,030,5005681,Mundo Novo,4761
qg_2022_030_munic.4762,03015005707,030,5005707,Naviraí,4762
qg_2022_030_munic.4763,03015005806,030,5005806,Nioaque,4763
qg_2022_030_munic.4764,03015006002,030,5006002,Nova Alvorada do Sul,4764
qg_2022_030_munic.4765,03015006200,030,5006200,Nova Andradina,4765
qg_2022_030_munic.4766,03015006259,030,5006259,Novo Horizonte do Sul,4766
qg_2022_030_munic.4767,03015006275,030,5006275,Paraíso das Águas,4767
qg_2022_030_munic.4768,03015006309,030,5006309,Paranaíba,4768
qg_2022_030_munic.4769,03014302378,030,4302378,Bom Progresso,4769
qg_2022_030_munic.4770,03015006358,030,5006358,Paranhos,4770
qg_2022_030_munic.4771,03015006408,030,5006408,Pedro Gomes,4771
qg_2022_030_munic.4772,03015006606,030,5006606,Ponta Porã,4772
qg_2022_030_munic.4773,03015006903,030,5006903,Porto Murtinho,4773
qg_2022_030_munic.4774,03015007109,030,5007109,Ribas do Rio Pardo,4774
qg_2022_030_munic.4775,03015007208,030,5007208,Rio Brilhante,4775
qg_2022_030_munic.4776,03015007307,030,5007307,Rio Negro,4776
qg_2022_030_munic.4777,03015007406,030,5007406,Rio Verde de Mato Grosso,4777
qg_2022_030_munic.4778,03015007505,030,5007505,Rochedo,4778
qg_2022_030_munic.4779,03015007554,030,5007554,Santa Rita do Pardo,4779
qg_2022_030_munic.4780,03015007695,030,5007695,São Gabriel do Oeste,4780
qg_2022_030_munic.4781,03015007703,030,5007703,Sete Quedas,4781
qg_2022_030_munic.4782,03015007802,030,5007802,Selvíria,4782
qg_2022_030_munic.4783,03015007901,030,5007901,Sidrolândia,4783
qg_2022_030_munic.4784,03015007935,030,5007935,Sonora,4784
qg_2022_030_munic.4785,03015007950,030,5007950,Tacuru,4785
qg_2022_030_munic.4786,03014302659,030,4302659,Brochier,4786
qg_2022_030_munic.4787,03015007976,030,5007976,Taquarussu,4787
qg_2022_030_munic.4788,03015008008,030,5008008,Terenos,4788
qg_2022_030_munic.4789,03015008305,030,5008305,Três Lagoas,4789
qg_2022_030_munic.4790,03014302709,030,4302709,Butiá,4790
qg_2022_030_munic.4791,03014302808,030,4302808,Caçapava do Sul,4791
qg_2022_030_munic.4792,03014302907,030,4302907,Cacequi,4792
qg_2022_030_munic.4793,03014303004,030,4303004,Cachoeira do Sul,4793
qg_2022_030_munic.4794,03015104559,030,5104559,Itaúba,4794
qg_2022_030_munic.4795,03015104609,030,5104609,Itiquira,4795
qg_2022_030_munic.4796,03015104807,030,5104807,Jaciara,4796
qg_2022_030_munic.4797,03015104906,030,5104906,Jangada,4797
qg_2022_030_munic.4798,03015105002,030,5105002,Jauru,4798
qg_2022_030_munic.4799,03015105101,030,5105101,Juara,4799
qg_2022_030_munic.4800,03015105150,030,5105150,Juína,4800
qg_2022_030_munic.4801,03015105176,030,5105176,Juruena,4801
qg_2022_030_munic.4802,03015105200,030,5105200,Juscimeira,4802
qg_2022_030_munic.4803,03015105234,030,5105234,Lambari D'Oeste,4803
qg_2022_030_munic.4804,03015105259,030,5105259,Lucas do Rio Verde,4804
qg_2022_030_munic.4805,03015105309,030,5105309,Luciara,4805
qg_2022_030_munic.4806,03015105507,030,5105507,Vila Bela da Santíssima Trindade,4806
qg_2022_030_munic.4807,03015105580,030,5105580,Marcelândia,4807
qg_2022_030_munic.4808,03015105606,030,5105606,Matupá,4808
qg_2022_030_munic.4809,03015105622,030,5105622,Mirassol d'Oeste,4809
qg_2022_030_munic.4810,03015105903,030,5105903,Nobres,4810
qg_2022_030_munic.4811,03015106000,030,5106000,Nortelândia,4811
qg_2022_030_munic.4812,03015106109,030,5106109,Nossa Senhora do Livramento,4812
qg_2022_030_munic.4813,03015106158,030,5106158,Nova Bandeirantes,4813
qg_2022_030_munic.4814,03015106174,030,5106174,Nova Nazaré,4814
qg_2022_030_munic.4815,03015106182,030,5106182,Nova Lacerda,4815
qg_2022_030_munic.4816,03014303103,030,4303103,Cachoeirinha,4816
qg_2022_030_munic.4817,03014303202,030,4303202,Cacique Doble,4817
qg_2022_030_munic.4818,03014303301,030,4303301,Caibaté,4818
qg_2022_030_munic.4819,03014303400,030,4303400,Caiçara,4819
qg_2022_030_munic.4820,03014303509,030,4303509,Camaquã,4820
qg_2022_030_munic.4821,03015106190,030,5106190,Nova Santa Helena,4821
qg_2022_030_munic.4822,03015106208,030,5106208,Nova Brasilândia,4822
qg_2022_030_munic.4823,03015106216,030,5106216,Nova Canaã do Norte,4823
qg_2022_030_munic.4824,03015106224,030,5106224,Nova Mutum,4824
qg_2022_030_munic.4825,03015106232,030,5106232,Nova Olímpia,4825
qg_2022_030_munic.4826,03015106240,030,5106240,Nova Ubiratã,4826
qg_2022_030_munic.4827,03015106257,030,5106257,Nova Xavantina,4827
qg_2022_030_munic.4828,03015106265,030,5106265,Novo Mundo,4828
qg_2022_030_munic.4829,03015106273,030,5106273,Novo Horizonte do Norte,4829
qg_2022_030_munic.4830,03015106281,030,5106281,Novo São Joaquim,4830
qg_2022_030_munic.4831,03015106299,030,5106299,Paranaíta,4831
qg_2022_030_munic.4832,03015106307,030,5106307,Paranatinga,4832
qg_2022_030_munic.4833,03015106315,030,5106315,Novo Santo Antônio,4833
qg_2022_030_munic.4834,03015106372,030,5106372,Pedra Preta,4834
qg_2022_030_munic.4835,03015106422,030,5106422,Peixoto de Azevedo,4835
qg_2022_030_munic.4836,03015106455,030,5106455,Planalto da Serra,4836
qg_2022_030_munic.4837,03015106505,030,5106505,Poconé,4837
qg_2022_030_munic.4838,03015106653,030,5106653,Pontal do Araguaia,4838
qg_2022_030_munic.4839,03015106703,030,5106703,Ponte Branca,4839
qg_2022_030_munic.4840,03015106752,030,5106752,Pontes e Lacerda,4840
qg_2022_030_munic.4841,03015106778,030,5106778,Porto Alegre do Norte,4841
qg_2022_030_munic.4842,03015106802,030,5106802,Porto dos Gaúchos,4842
qg_2022_030_munic.4843,03015106828,030,5106828,Porto Esperidião,4843
qg_2022_030_munic.4844,03015106851,030,5106851,Porto Estrela,4844
qg_2022_030_munic.4845,03014303806,030,4303806,Campinas do Sul,4845
qg_2022_030_munic.4846,03015107008,030,5107008,Poxoréu,4846
qg_2022_030_munic.4847,03015107040,030,5107040,Primavera do Leste,4847
qg_2022_030_munic.4848,03015107065,030,5107065,Querência,4848
qg_2022_030_munic.4849,03015107107,030,5107107,São José dos Quatro Marcos,4849
qg_2022_030_munic.4850,03015107156,030,5107156,Reserva do Cabaçal,4850
qg_2022_030_munic.4851,03015107180,030,5107180,Ribeirão Cascalheira,4851
qg_2022_030_munic.4852,03015107198,030,5107198,Ribeirãozinho,4852
qg_2022_030_munic.4853,03015107206,030,5107206,Rio Branco,4853
qg_2022_030_munic.4854,03015107248,030,5107248,Santa Carmem,4854
qg_2022_030_munic.4855,03015107263,030,5107263,Santo Afonso,4855
qg_2022_030_munic.4856,03015107297,030,5107297,São José do Povo,4856
qg_2022_030_munic.4857,03015107305,030,5107305,São José do Rio Claro,4857
qg_2022_030_munic.4858,03015107354,030,5107354,São José do Xingu,4858
qg_2022_030_munic.4859,03015107404,030,5107404,São Pedro da Cipa,4859
qg_2022_030_munic.4860,03015107578,030,5107578,Rondolândia,4860
qg_2022_030_munic.4861,03015107602,030,5107602,Rondonópolis,4861
qg_2022_030_munic.4862,03015107701,030,5107701,Rosário Oeste,4862
qg_2022_030_munic.4863,03015107743,030,5107743,Santa Cruz do Xingu,4863
qg_2022_030_munic.4864,03015107750,030,5107750,Salto do Céu,4864
qg_2022_030_munic.4865,03015107768,030,5107768,Santa Rita do Trivelato,4865
qg_2022_030_munic.4866,03015107776,030,5107776,Santa Terezinha,4866
qg_2022_030_munic.4867,03014303905,030,4303905,Campo Bom,4867
qg_2022_030_munic.4868,03014304630,030,4304630,Capão da Canoa,4868
qg_2022_030_munic.4869,03014304655,030,4304655,Capão do Cipó,4869
qg_2022_030_munic.4870,03014304663,030,4304663,Capão do Leão,4870
qg_2022_030_munic.4871,03015107792,030,5107792,Santo Antônio do Leste,4871
qg_2022_030_munic.4872,03015107800,030,5107800,Santo Antônio de Leverger,4872
qg_2022_030_munic.4873,03015107859,030,5107859,São Félix do Araguaia,4873
qg_2022_030_munic.4874,03014304002,030,4304002,Campo Novo,4874
qg_2022_030_munic.4875,03014304101,030,4304101,Campos Borges,4875
qg_2022_030_munic.4876,03014304200,030,4304200,Candelária,4876
qg_2022_030_munic.4877,03014304606,030,4304606,Canoas,4877
qg_2022_030_munic.4878,03014304614,030,4304614,Canudos do Vale,4878
qg_2022_030_munic.4879,03014304622,030,4304622,Capão Bonito do Sul,4879
qg_2022_030_munic.4880,03014305173,030,4305173,Cerro Grande do Sul,4880
qg_2022_030_munic.4881,03014305207,030,4305207,Cerro Largo,4881
